,id_str,user_id,text,created_at,entities,lang,time_zone
313,1243168901245980672,968584828416176128,"Roopam Steels Jalna  initiated disinfectant spraying in certain areas of Jalna, amidst the Corona Virus.

Standing by the nationwide lockdown, we too urge people to not leave their homes.

Stay Home, Stay Healthy.",2020-03-26 13:32:17,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
314,1243168940756369408,1037543943683141632,Put the various schemes m make testing of corona free @narendramodi,2020-03-26 13:32:27,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [54, 67]}], 'urls': []}",en,
315,1243169055357329410,1203018773281701888,Stay productive while working from home with #Mlearns. Visit us at https://t.co/v4W9KHfgkh #Corona #WeAreWithIndia #CoronavirusInIndia #covid19 #covid19India  #BreakTheChainOfInfection #eLearning #DigitalLearning #OnlineClasses #BestElearningPlatform #MlearnsSocial https://t.co/OOUmGEyaF9,2020-03-26 13:32:54,"{'hashtags': [{'text': 'Mlearns', 'indices': [45, 53]}, {'text': 'Corona', 'indices': [91, 98]}, {'text': 'WeAreWithIndia', 'indices': [99, 114]}, {'text': 'CoronavirusInIndia', 'indices': [115, 134]}, {'text': 'covid19', 'indices': [135, 143]}, {'text': 'covid19India', 'indices': [144, 157]}, {'text': 'BreakTheChainOfInfection', 'indices': [159, 184]}, {'text': 'eLearning', 'indices': [185, 195]}, {'text': 'DigitalLearning', 'indices': [196, 212]}, {'text': 'OnlineClasses', 'indices': [213, 227]}, {'text': 'BestElearningPlatform', 'indices': [228, 250]}, {'text': 'MlearnsSocial', 'indices': [251, 265]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/v4W9KHfgkh', 'expanded_url': 'http://www.mlearns.com', 'display_url': 'mlearns.com', 'indices': [67, 90]}], 'media': [{'id': 1243168643367616512, 'id_str': '1243168643367616512', 'indices': [266, 289], 'media_url': 'http://pbs.twimg.com/media/EUCfS2fUwAATTSB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCfS2fUwAATTSB.jpg', 'url': 'https://t.co/OOUmGEyaF9', 'display_url': 'pic.twitter.com/OOUmGEyaF9', 'expanded_url': 'https://twitter.com/learns_m/status/1243169055357329410/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}",en,
316,1243169072612642819,2445296516,@BMGFIndia i hv a co. who is willing to give Corona detection kits approved by US FDA at economical rates .  kindly let us know if required .,2020-03-26 13:32:58,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BMGFIndia', 'name': 'Gates Foundation India | #WearAMask', 'id': 837772065285419008, 'id_str': '837772065285419008', 'indices': [0, 10]}], 'urls': []}",en,
317,1243169311981633536,51082079,Will the Fees of Corona testing in Pvt labs be reimbursed in Ayushman Bhrat scheme? @narendramodi @PMOIndia @PTI_News @moayush @drharshvardhan,2020-03-26 13:33:55,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [84, 97]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [98, 107]}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': 245687754, 'id_str': '245687754', 'indices': [108, 117]}, {'screen_name': 'moayush', 'name': 'Ministry of AYUSH', 'id': 2650295678, 'id_str': '2650295678', 'indices': [118, 126]}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': 77732185, 'id_str': '77732185', 'indices': [127, 142]}], 'urls': []}",en,
318,1243169327886610433,1071932357534339073,"Stay Home, Stay Safe 🙏

@narendramodi
#gocorona #gharbaithoindia #thebravehearts #china #corona #coronavirus #covid_19 #quarantine #quarantine #meme #china #sick #coronavirus #stupid #cough #korona #coronamemes… https://t.co/DgeebSs4Jl",2020-03-26 13:33:59,"{'hashtags': [{'text': 'gocorona', 'indices': [38, 47]}, {'text': 'gharbaithoindia', 'indices': [48, 64]}, {'text': 'thebravehearts', 'indices': [65, 80]}, {'text': 'china', 'indices': [81, 87]}, {'text': 'corona', 'indices': [88, 95]}, {'text': 'coronavirus', 'indices': [96, 108]}, {'text': 'covid_19', 'indices': [109, 118]}, {'text': 'quarantine', 'indices': [119, 130]}, {'text': 'quarantine', 'indices': [131, 142]}, {'text': 'meme', 'indices': [143, 148]}, {'text': 'china', 'indices': [149, 155]}, {'text': 'sick', 'indices': [156, 161]}, {'text': 'coronavirus', 'indices': [162, 174]}, {'text': 'stupid', 'indices': [175, 182]}, {'text': 'cough', 'indices': [183, 189]}, {'text': 'korona', 'indices': [190, 197]}, {'text': 'coronamemes', 'indices': [198, 210]}], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [24, 37]}], 'urls': [{'url': 'https://t.co/DgeebSs4Jl', 'expanded_url': 'https://www.instagram.com/p/B-MtvbSJ0mK/?igshid=1x2vea7whrwo0', 'display_url': 'instagram.com/p/B-MtvbSJ0mK/…', 'indices': [212, 235]}]}",en,
319,1243169379862208513,75307378,"@tehseenp too much licking, by now. ur tongue/ tongues need disinfectant now. Corona sey toh daro, Aur Waisey toh Manmohan sey toh uski cabinet K log nahin darey. Rs 20K Crores is small amount. Ur ppl looted Lacs of Crores in CWG 2G BIGI, PEEGEE, MANYJII.... @colhunnybakshi @dekhane_mukul",2020-03-26 13:34:11,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tehseenp', 'name': 'Tehseen Poonawalla Official', 'id': 53313935, 'id_str': '53313935', 'indices': [0, 9]}, {'screen_name': 'colhunnybakshi', 'name': 'Col Hunny Bakshi, VSM', 'id': 1192236064649490432, 'id_str': '1192236064649490432', 'indices': [259, 274]}, {'screen_name': 'dekhane_mukul', 'name': 'Mukul Dekhane', 'id': 877410078760067072, 'id_str': '877410078760067072', 'indices': [275, 289]}], 'urls': []}",en,
320,1243169427639549952,359429042,@DrKumarVishwas @CMOMaharashtra @asadowaisi Arrest him and put in jail with corona + injection. Such people r weight to nation. Reality is Election commission or political party does not screen the representatives. India is going down due to these leech . 100 Modi can not rectify till political parties and EC&amp;SC INTERVEN,2020-03-26 13:34:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrKumarVishwas', 'name': 'Dr Kumar Vishvas', 'id': 141633175, 'id_str': '141633175', 'indices': [0, 15]}, {'screen_name': 'CMOMaharashtra', 'name': 'CMO Maharashtra', 'id': 2597666894, 'id_str': '2597666894', 'indices': [16, 31]}, {'screen_name': 'asadowaisi', 'name': 'Asaduddin Owaisi', 'id': 336611577, 'id_str': '336611577', 'indices': [32, 43]}], 'urls': []}",en,
321,1243169471537152000,122964927,"@PiyushGoyal Hello sir  Sir I'm a very small business men.. I appreciate your all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family.
Jai hind sir 🙏 🙏",2020-03-26 13:34:33,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [0, 12]}], 'urls': []}",en,
322,1243169603980648448,60481809,"Newspapers are the safest and single most trusted “All Time” source for news and information - especially during the troubled #PandemicCovid19 times. This #Lockdown21 let’s inculcate the slowly diminishing art of #reading.
@the_hindu @businessline 
#Newspapers #Print @sang1983 https://t.co/4Iinw5ern6",2020-03-26 13:35:05,"{'hashtags': [{'text': 'PandemicCovid19', 'indices': [126, 142]}, {'text': 'Lockdown21', 'indices': [155, 166]}, {'text': 'reading', 'indices': [213, 221]}, {'text': 'Newspapers', 'indices': [249, 260]}, {'text': 'Print', 'indices': [261, 267]}], 'symbols': [], 'user_mentions': [{'screen_name': 'the_hindu', 'name': 'The Hindu', 'id': 20751449, 'id_str': '20751449', 'indices': [223, 233]}, {'screen_name': 'businessline', 'name': 'Business Line', 'id': 9294762, 'id_str': '9294762', 'indices': [234, 247]}, {'screen_name': 'sang1983', 'name': 'Sangeetha Kandavel', 'id': 170313430, 'id_str': '170313430', 'indices': [268, 277]}], 'urls': [{'url': 'https://t.co/4Iinw5ern6', 'expanded_url': 'https://twitter.com/newspapersorg/status/1242878721033474048', 'display_url': 'twitter.com/newspapersorg/…', 'indices': [278, 301]}]}",en,
323,1243169720611659776,900995174054084608,In this tought time during corona outbreaks and current lockdown. We as a citizens know our fundamental duties. But we are stuck here in Bangalore even before the lockdown we couldn't able to go to our home even if we had valid reason to leave.@Naveen_Odisha https://t.co/BbZSWmckwE,2020-03-26 13:35:33,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Naveen_Odisha', 'name': 'Naveen Patnaik', 'id': 3489768920, 'id_str': '3489768920', 'indices': [244, 258]}], 'urls': [{'url': 'https://t.co/BbZSWmckwE', 'expanded_url': 'https://twitter.com/Quotographer1/status/1243144623742054402', 'display_url': 'twitter.com/Quotographer1/…', 'indices': [259, 282]}]}",en,
324,1243169820796846081,113955518,"Corona Antidote - Zindagi Gulzar Hai, Humsafar Tere Sadqe.... Great TV serials to stay positive in isolation
@sanammodysaeed 
@TheMahiraKhan",2020-03-26 13:35:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sanammodysaeed', 'name': 'Sanam Saeed', 'id': 2397785881, 'id_str': '2397785881', 'indices': [109, 124]}, {'screen_name': 'TheMahiraKhan', 'name': 'Mahira Khan', 'id': 412681753, 'id_str': '412681753', 'indices': [126, 140]}], 'urls': []}",en,
325,1243169948538515458,4860827340,"Nirmala Sitharaman where she announced a mega relief package, Pradhan Mantri Garib Kalyan scheme, worth Rs 1.70 lakh crore. #Corona #COVID2019 #StayHomeStaySafe",2020-03-26 13:36:27,"{'hashtags': [{'text': 'Corona', 'indices': [124, 131]}, {'text': 'COVID2019', 'indices': [132, 142]}, {'text': 'StayHomeStaySafe', 'indices': [143, 160]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
326,1243169982441066497,1572623580,"@narendramodi ,

Dear modi ji,

About corona virus out break!!

Please depute Military force in Karnataka. 
Our Police department kind hearted people they allowing everywhere. 
Somewhere they taking care. But some area not up the mark.",2020-03-26 13:36:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}], 'urls': []}",en,
327,1243170277644627968,158323343,"THIS IS NOT LOOKING GOOD. “We are running short of time in preparing COVID-19 hospitals as the outbreak in India can happen any day in coming weeks &amp; we do not have enough trained medical staff &amp; COVID-19 hospitals yet.""
#Corona
https://t.co/8NKnHi7LfG",2020-03-26 13:37:45,"{'hashtags': [{'text': 'Corona', 'indices': [229, 236]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8NKnHi7LfG', 'expanded_url': 'https://www.thequint.com/news/india/coronavirus-covid-19-india-in-stage-3-community-transmission-says-dr-gyani-task-force-for-covid-19-hospitals', 'display_url': 'thequint.com/news/india/cor…', 'indices': [237, 260]}]}",en,
328,1243170332938289158,1233951651188400128,"Can a Covid-19 recovered person's blood transfer to infected person make him/her immune to corona virus or help him fight better!!?

@MoHFW_INDIA @MoHFW_GUJARAT",2020-03-26 13:37:59,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [133, 145]}, {'screen_name': 'MoHFW_GUJARAT', 'name': 'Ministry of Health', 'id': 776667053604212736, 'id_str': '776667053604212736', 'indices': [146, 160]}], 'urls': []}",en,
329,1243170397450727426,39551720,"UP  CORONA HL 18001805145, your Gud self also try from your mobile, we have tried 3 times n gets busy msg. @myogiadityanath  @AwasthiAwanishK  @dgpup  @Satishmahanaup  @DhirendraGBN  @PankajSinghBJP  @tejpalnagarMLA  @directorBIMTECH  @parichowkdotcom #LockdownNow #Covid_19india",2020-03-26 13:38:14,"{'hashtags': [{'text': 'LockdownNow', 'indices': [252, 264]}, {'text': 'Covid_19india', 'indices': [265, 279]}], 'symbols': [], 'user_mentions': [{'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [107, 123]}, {'screen_name': 'AwasthiAwanishK', 'name': 'Awanish K Awasthi', 'id': 3111986520, 'id_str': '3111986520', 'indices': [125, 141]}, {'screen_name': 'dgpup', 'name': 'DGP UP', 'id': 842978276800835584, 'id_str': '842978276800835584', 'indices': [143, 149]}, {'screen_name': 'Satishmahanaup', 'name': 'Satish Mahana', 'id': 850232486734974976, 'id_str': '850232486734974976', 'indices': [151, 166]}, {'screen_name': 'DhirendraGBN', 'name': 'Dhirendra Singh', 'id': 143868014, 'id_str': '143868014', 'indices': [168, 181]}, {'screen_name': 'PankajSinghBJP', 'name': 'Pankaj Singh', 'id': 2251647198, 'id_str': '2251647198', 'indices': [183, 198]}, {'screen_name': 'tejpalnagarMLA', 'name': 'Tejpal Nagar', 'id': 2946526435, 'id_str': '2946526435', 'indices': [200, 215]}, {'screen_name': 'directorBIMTECH', 'name': 'HARIVANSH CHATURVEDI', 'id': 132081576, 'id_str': '132081576', 'indices': [217, 233]}, {'screen_name': 'parichowkdotcom', 'name': 'Greater Noida News Portal', 'id': 1376977813, 'id_str': '1376977813', 'indices': [235, 251]}], 'urls': []}",en,
330,1243170470930739201,1883312480,@DOCTORATLARGE Corona don’t let us go outside and this lady don’t let us stay inside😂😂,2020-03-26 13:38:31,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DOCTORATLARGE', 'name': 'The Bad Doctor', 'id': 73871975, 'id_str': '73871975', 'indices': [0, 14]}], 'urls': []}",en,
331,1243170533128036352,2430771937,"Middle Class, Hard Working self employed population are not patriotic citizens!!!! https://t.co/KfI5jZjwLW",2020-03-26 13:38:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KfI5jZjwLW', 'expanded_url': 'https://twitter.com/DrJitendraSingh/status/1243152366318145537', 'display_url': 'twitter.com/DrJitendraSing…', 'indices': [83, 106]}]}",en,
332,1243170817212473345,1242694351752294401,"@narendramodi Respected P.M.Sir,
Since Corona virus is a protein molecule, covered by a thin layer of fat I suggest every person should take steam twice daily to melt this fat layer so the protein molecule disperses &amp; breaks on its own",2020-03-26 13:39:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}], 'urls': []}",en,
333,1243170873114157057,1592824266,"We are working for you... Please stay in home 👏 and Cooperate with Us, fighting against #Covid-19 #Corona... Risking our life's to Save your life... #Noholiday #Working #CoronaEffect https://t.co/LG4NnTDYv8",2020-03-26 13:40:07,"{'hashtags': [{'text': 'Covid', 'indices': [88, 94]}, {'text': 'Corona', 'indices': [98, 105]}, {'text': 'Noholiday', 'indices': [149, 159]}, {'text': 'Working', 'indices': [160, 168]}, {'text': 'CoronaEffect', 'indices': [169, 182]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243170721632673792, 'id_str': '1243170721632673792', 'indices': [183, 206], 'media_url': 'http://pbs.twimg.com/media/EUChL0oU4AAgUI2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUChL0oU4AAgUI2.jpg', 'url': 'https://t.co/LG4NnTDYv8', 'display_url': 'pic.twitter.com/LG4NnTDYv8', 'expanded_url': 'https://twitter.com/ShivaGopala/status/1243170873114157057/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",en,
334,1243171020564914176,1063847591610175488,"@pkm370 what is  ""desh jitega""
did corona chose India to show its power 
it seems virus also chooses nation where to play havoc",2020-03-26 13:40:42,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pkm370', 'name': 'p k mehta', 'id': 1316751090, 'id_str': '1316751090', 'indices': [0, 7]}], 'urls': []}",en,
335,1243171044757651459,2268768536,@ArvindKejriwal Nice fight with CORONA......where is social distancing in this video...,2020-03-26 13:40:48,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [0, 15]}], 'urls': []}",en,
336,1243171167583625216,2283712524,it is because first corona patient was from Kerala! https://t.co/7QRRNpZgop,2020-03-26 13:41:18,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7QRRNpZgop', 'expanded_url': 'https://twitter.com/drthomasisaac/status/1243002508085063680', 'display_url': 'twitter.com/drthomasisaac/…', 'indices': [52, 75]}]}",en,
337,1243171322223419393,591552510,"*Finally India got its Corona Dashboard*

https://t.co/gNmPEYH5fP

No more spreading Rumors. This is the official website for CORONA VIRUS updates. Updating every 4 hrs.  
Visit this link  for getting official Govt. of India updates about CoVID-19 situation in India.",2020-03-26 13:41:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gNmPEYH5fP', 'expanded_url': 'http://www.covid19india.org', 'display_url': 'covid19india.org', 'indices': [42, 65]}]}",en,
338,1243171402552717313,607999792,It’s all worth it ! Let’s keep doing whatever we are doing - let us cooperate with the administration and make Gurugram corona free https://t.co/nRqjVWKaPe,2020-03-26 13:42:14,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nRqjVWKaPe', 'expanded_url': 'https://twitter.com/DC_Gurugram/status/1243115753013944320', 'display_url': 'twitter.com/DC_Gurugram/st…', 'indices': [132, 155]}]}",en,
339,1243171426367987712,3222208524,"Best treatment to such people is social isolation. Let he enjoys his tweets alone. 

Classic case of seeking marketing through negativity. 

Negativity is like Corona virus, it spreads like wildfire. 

Boss enjoy your negativity. https://t.co/ccbgkJlyBA",2020-03-26 13:42:19,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ccbgkJlyBA', 'expanded_url': 'https://twitter.com/tehseenp/status/1243129697245859841', 'display_url': 'twitter.com/tehseenp/statu…', 'indices': [230, 253]}]}",en,
340,1243171464200589312,1014111372098064385,"Wel done,keep it up!!!
India is proud of Congress!!! https://t.co/9PKrNViMIg",2020-03-26 13:42:28,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9PKrNViMIg', 'expanded_url': 'https://twitter.com/satyajeettambe/status/1243112889562460160', 'display_url': 'twitter.com/satyajeettambe…', 'indices': [53, 76]}]}",en,
341,1243171893877682182,2686804130,"@AhmedabadPolice @vijayrupanibjp @narendramodi @tv9gujarati #coronavirusindia
This area 132 feet, jivraj mehta road,Ahmedabad,this is the live photo of today evening 6pm 
Violating the basics of corona viruse. Very dengerous for Ahmedabad https://t.co/RzeM6b6TzO",2020-03-26 13:44:11,"{'hashtags': [{'text': 'coronavirusindia', 'indices': [60, 77]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AhmedabadPolice', 'name': 'Ahmedabad Police', 'id': 959681983755546624, 'id_str': '959681983755546624', 'indices': [0, 16]}, {'screen_name': 'vijayrupanibjp', 'name': 'Vijay Rupani', 'id': 627355202, 'id_str': '627355202', 'indices': [17, 32]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [33, 46]}, {'screen_name': 'tv9gujarati', 'name': 'tv9gujarati', 'id': 346406417, 'id_str': '346406417', 'indices': [47, 59]}], 'urls': [], 'media': [{'id': 1243171880380403713, 'id_str': '1243171880380403713', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/media/EUCiPRTUEAE7H7s.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCiPRTUEAE7H7s.jpg', 'url': 'https://t.co/RzeM6b6TzO', 'display_url': 'pic.twitter.com/RzeM6b6TzO', 'expanded_url': 'https://twitter.com/gitika_mandloi/status/1243171893877682182/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",en,
342,1243172084752117761,122964927,"@CMOfficeUP @myogiadityanath Hello sir  Sir I'm a very small business men.. I appreciate your all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family.
Jai hind sir 🙏 🙏",2020-03-26 13:44:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CMOfficeUP', 'name': 'CM Office, GoUP', 'id': 2587240482, 'id_str': '2587240482', 'indices': [0, 11]}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [12, 28]}], 'urls': []}",en,
343,1243172126581874689,379795040,"@Swamy39 
Swamy sir, 
Don't u think that this corona virus is a chemical attack on world?",2020-03-26 13:45:06,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Swamy39', 'name': 'Subramanian Swamy', 'id': 60937837, 'id_str': '60937837', 'indices': [0, 8]}], 'urls': []}",en,
344,1243172148526514177,2476285466,"Everyone is wriggling during this #21days lockdown 🔒 
just think once about every housewife and stop doing drama 🙏 start your household chores now.
#Lockdown21  #coronavirusindia #Corona  #lockdown21days",2020-03-26 13:45:11,"{'hashtags': [{'text': '21days', 'indices': [34, 41]}, {'text': 'Lockdown21', 'indices': [148, 159]}, {'text': 'coronavirusindia', 'indices': [161, 178]}, {'text': 'Corona', 'indices': [179, 186]}, {'text': 'lockdown21days', 'indices': [188, 203]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
345,1243172247914704896,31049163,Blood sucking Chinese corona vultures. Shame China https://t.co/3Qd1SuyfBA,2020-03-26 13:45:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3Qd1SuyfBA', 'expanded_url': 'https://twitter.com/ImtiazMadmood/status/1243131854435291137', 'display_url': 'twitter.com/ImtiazMadmood/…', 'indices': [51, 74]}]}",en,
346,1243172323659640840,3019076262,Than q sir super 🙏🙏🙏 https://t.co/5yMvK3XOe6,2020-03-26 13:45:53,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5yMvK3XOe6', 'expanded_url': 'https://twitter.com/PawanKalyan/status/1243013014762094592', 'display_url': 'twitter.com/PawanKalyan/st…', 'indices': [21, 44]}]}",en,
347,1243172451644854275,142319775,"#ChineseVirus19 
#ChineseVirus19
If Corona Virus have a Face 👇 https://t.co/9o0vOHJ1VH",2020-03-26 13:46:24,"{'hashtags': [{'text': 'ChineseVirus19', 'indices': [0, 15]}, {'text': 'ChineseVirus19', 'indices': [17, 32]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243172449014996998, 'id_str': '1243172449014996998', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EUCiwXoXYAYHM4t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCiwXoXYAYHM4t.jpg', 'url': 'https://t.co/9o0vOHJ1VH', 'display_url': 'pic.twitter.com/9o0vOHJ1VH', 'expanded_url': 'https://twitter.com/AjayTripathi22/status/1243172451644854275/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 614, 'h': 494, 'resize': 'fit'}, 'large': {'w': 614, 'h': 494, 'resize': 'fit'}, 'medium': {'w': 614, 'h': 494, 'resize': 'fit'}}}]}",en,
348,1243172482858635266,956917580697976833,@rohitadhikari92 Why so what's relationship between porn sites and corona and why government will lift ban,2020-03-26 13:46:31,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rohitadhikari92', 'name': 'Tweeting Quarantino', 'id': 1354132326, 'id_str': '1354132326', 'indices': [0, 16]}], 'urls': []}",en,
349,1243172596830494722,1172151786670448640,"Video link 👉 https://t.co/t2NbcqFFUa
.
.
#ThursdayMotivation #thursdaymorning #TrumpMadness #IndiaBattlesCoronavirus #PMReliefFund #StayHomeSaveLives #SaluteToAllFrontliners #Lockdown21 #COVID2019 #CoronaVillains #CoronavirusLockdown #CoronavirusOubreak #Corona https://t.co/ZiTEe8vZnx",2020-03-26 13:46:58,"{'hashtags': [{'text': 'ThursdayMotivation', 'indices': [41, 60]}, {'text': 'thursdaymorning', 'indices': [61, 77]}, {'text': 'TrumpMadness', 'indices': [78, 91]}, {'text': 'IndiaBattlesCoronavirus', 'indices': [92, 116]}, {'text': 'PMReliefFund', 'indices': [117, 130]}, {'text': 'StayHomeSaveLives', 'indices': [131, 149]}, {'text': 'SaluteToAllFrontliners', 'indices': [150, 173]}, {'text': 'Lockdown21', 'indices': [174, 185]}, {'text': 'COVID2019', 'indices': [186, 196]}, {'text': 'CoronaVillains', 'indices': [197, 212]}, {'text': 'CoronavirusLockdown', 'indices': [213, 233]}, {'text': 'CoronavirusOubreak', 'indices': [234, 253]}, {'text': 'Corona', 'indices': [254, 261]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/t2NbcqFFUa', 'expanded_url': 'https://youtu.be/alax2zuI9Vs', 'display_url': 'youtu.be/alax2zuI9Vs', 'indices': [13, 36]}], 'media': [{'id': 1243172561841582080, 'id_str': '1243172561841582080', 'indices': [262, 285], 'media_url': 'http://pbs.twimg.com/media/EUCi278UcAAFG11.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCi278UcAAFG11.jpg', 'url': 'https://t.co/ZiTEe8vZnx', 'display_url': 'pic.twitter.com/ZiTEe8vZnx', 'expanded_url': 'https://twitter.com/MayurKishan/status/1243172596830494722/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",en,
350,1243172972363304967,377779775,@RahulGandhi All good works govt doing. Can you contribute some amount to the people to help Corona pandemic @narendramodi @AmitShah @sambitswaraj @JM_Scindia,2020-03-26 13:48:28,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': 3171712086, 'id_str': '3171712086', 'indices': [0, 12]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [109, 122]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [123, 132]}, {'screen_name': 'sambitswaraj', 'name': 'Sambit Patra', 'id': 1368737382, 'id_str': '1368737382', 'indices': [133, 146]}, {'screen_name': 'JM_Scindia', 'name': 'Jyotiraditya M. Scindia', 'id': 2892809359, 'id_str': '2892809359', 'indices': [147, 158]}], 'urls': []}",en,
